kind,make_slug,make_name,model_slug,model_name,body_types,countries,regions,global_popularity_decile,aliases,former_ids
car,audi,Audi,rs3,RS3,hatchback,ar|ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,4.0,,
car,audi,Audi,rs4,RS4,hatchback|wagon,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/audi/quattro-rs4
car,audi,Audi,rs5,RS5,coupe,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,
car,audi,Audi,rs6,RS6,wagon,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,
car,audi,Audi,rs7,RS7,hatchback,ca|es|fi|gb|lu|my|nl|th|ua|us,as|eu|na,6.0,,
car,audi,Audi,rsq3,RSQ3,hatchback|wagon,es|fi|gb|lu|my|nl|nz|th|ua,as|eu|oc,4.0,,
car,audi,Audi,rsq8,RSQ8,hatchback,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,
car,audi,Audi,s-e-tron-gt,S E-Tron GT,hatchback,fi|lu|nl|us,eu|na,5.0,,
car,audi,Audi,s1,S1,hatchback|wagon,es|fi|gb|lu|nl|nz|ua,eu|oc,5.0,,
car,audi,Audi,s2,S2,coupe,fi|nl|nz,eu|oc,8.0,,
car,audi,Audi,s3,S3,hatchback,ar|ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,
car,audi,Audi,s4,S4,hatchback|wagon,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,3.0,,
car,audi,Audi,s5,S5,convertible,ca|es|fi|gb|ie|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,audi,Audi,s6,S6,hatchback|wagon,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,3.0,,car/audi/avant-s6
car,audi,Audi,s7,S7,hatchback,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,
car,audi,Audi,s8,S8,sedan,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,audi,Audi,sq2,SQ2,suv,es|fi|gb|lu|nl|nz,eu|oc,5.0,,
car,audi,Audi,sq5,SQ5,suv,ar|ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc|sa,3.0,,
car,audi,Audi,sq6,SQ6,suv,ca|es|fi|gb|lu|nl|ua|us,eu|na,5.0,,
car,audi,Audi,sq7,SQ7,suv,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,4.0,,
car,audi,Audi,sq8,SQ8,suv,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,audi,Audi,tt,TT,coupe,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,
car,audi,Audi,tts,TTS,coupe,ca|es|fi|gb|lu|nl|ua|us,eu|na,4.0,,
car,audi,Audi,v8,V8,sedan,es|fi|gb|nl|nz|ua|us,eu|na|oc,8.0,,
car,austin-healey,Austin-Healey,100,100,convertible,es|fi|lu|nl|nz,eu|oc,7.0,,car/austin/healey-100|car/austin/healey-100-4
car,austin-healey,Austin-Healey,100-6,100-6,convertible,fi|nl|nz,eu|oc,4.0,,car/austin/healey-100-6
car,austin-healey,Austin-Healey,3000,3000,convertible,ar|es|fi|lu|nl|nz,eu|oc|sa,6.0,,car/austin-healey/3000-mark|car/austin-healey/3000-mk|car/austin-healey/3000-mk-2|car/austin-healey/3000-mk1|car/austin-healey/3000-mk2|car/austin-healey/3000-mkii|car/austin-healey/mk|car/austin/3000|car/austin/healey-3000|car/austin/healey-3000-mk|car/austin/healey-3000-mk-111|car/austin/healey-3000-mk-i|car/austin/healey-3000-mk111|car/austin/healey-3000-mkiii|car/austin/healey-mk|car/austin/healey3000|car/austin/healy-3000-mark|car/austin/healy-mk3|car/austin/mark
car,austin-healey,Austin-Healey,sprite,Sprite,convertible,ar|es|fi|nl|nz,eu|oc|sa,5.0,,car/austin-healey/healey-sprite|car/austin-healey/sprite-mark-1|car/austin-healey/sprite-mk|car/austin-healey/sprite-mk-i|car/austin/healey-sprite|car/austin/healey-sprite-mark|car/austin/healey-sprite-mk1|car/austin/healy-sprite
car,austin-morris,Austin-Morris,mini,Mini,hatchback,gb,eu,3.0,,
car,austin,Austin,10,10,sedan,nl|nz,eu|oc,4.0,,car/austin/10-lichfield|car/austin/10-sherborne|car/austin/ten|car/austin/ten-four
car,austin,Austin,10-hp,10 Hp,sedan,nl|nz,eu|oc,9.0,,
car,austin,Austin,1100,1100,sedan,fi|gb|nl|nz,eu|oc,6.0,,
car,austin,Austin,12,12,sedan,nl|nz,eu|oc,6.0,,
car,austin,Austin,12-4-ascot,12 / 4 Ascot,sedan,nl|nz,eu|oc,8.0,,
car,austin,Austin,12-4-clifton,12/4 Clifton,hatchback,nl|nz,eu|oc,9.0,,
car,austin,Austin,1300,1300,sedan,gb|nl|nz,eu|oc,5.0,,car/austin/1300-gt
car,austin,Austin,14,14,hatchback,nl|nz,eu|oc,8.0,,car/austin/goodwood
car,austin,Austin,16,16,sedan,nl|nz,eu|oc,5.0,,car/austin/sixteen|car/austin/york
car,austin,Austin,1800,1800,sedan,fi|gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,2200,2200,sedan,gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,3-litre,3 Litre,hatchback,gb|nz,eu|oc,7.0,,
car,austin,Austin,a-90,A-90,hatchback,nl|nz,eu|oc,9.0,,
car,austin,Austin,a10,A10,hatchback,nl|nz,eu|oc,9.0,,
car,austin,Austin,a30,A30,sedan,fi|gb|nl|nz,eu|oc,4.0,,car/austin/a-30|car/austin/a30-seven
car,austin,Austin,a35,A35,sedan,fi|gb|nl|nz,eu|oc,4.0,,car/austin/a-35
car,austin,Austin,a40,A40,sedan,fi|gb|nl|nz,eu|oc,4.0,,car/austin/a-40|car/austin/a40-devon|car/austin/a40-somerset|car/austin/devon
car,austin,Austin,a50,A50,sedan,gb|nl|nz,eu|oc,6.0,,car/austin/a-50|car/austin/a50-cambridge
car,austin,Austin,a55,A55,hatchback,gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,a60,A60,hatchback|wagon,gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,a90-atlantic,A90 Atlantic,convertible,nl|nz,eu|oc,9.0,,
car,austin,Austin,allegro,Allegro,sedan,fi|gb|nl|nz,eu|oc,6.0,,car/austin/allegro-1300|car/austin/allegro-1500
car,austin,Austin,ambassador,Ambassador,hatchback,gb|nz,eu|oc,9.0,,
car,austin,Austin,ascot,Ascot,sedan,nl|nz,eu|oc,8.0,,
car,austin,Austin,ascot-12-4,Ascot 12/4,hatchback,nl|nz,eu|oc,9.0,,
car,austin,Austin,big-seven,Big Seven,sedan,nl|nz,eu|oc,6.0,,
car,austin,Austin,cambridge,Cambridge,sedan,fi|nl|nz,eu|oc,6.0,,
car,austin,Austin,champ,Champ,convertible,fi|nl|nz,eu|oc,7.0,,
car,austin,Austin,clifton,Clifton,hatchback,nl|nz,eu|oc,8.0,,
car,austin,Austin,countryman,Countryman,hatchback,nl|nz,eu|oc,8.0,,
car,austin,Austin,eight,Eight,hatchback,nl|nz,eu|oc,5.0,,
car,austin,Austin,fx4,FX4,sedan|wagon,gb|nl|nz|ua,eu|oc,7.0,,car/austin/london-taxi|car/austin/taxi|car/austin/taxi-hire-car-a
car,austin,Austin,gipsy,Gipsy,hatchback|wagon,nl|nz,eu|oc,7.0,,
car,austin,Austin,healey,Healey,convertible,fi|gb|nl|nz,eu|oc,5.0,,
car,austin,Austin,healy,Healy,convertible,nl|nz,eu|oc,6.0,,
car,austin,Austin,jeep,Jeep,convertible,nl|nz,eu|oc,7.0,,
car,austin,Austin,maestro,Maestro,hatchback,gb|nl,eu,6.0,,
car,austin,Austin,maxi,Maxi,hatchback,gb|nz,eu|oc,5.0,,
car,austin,Austin,metro,Metro,hatchback,gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,metropolitan,Metropolitan,hatchback,gb|nl|nz,eu|oc,8.0,,car/austin/nash
car,austin,Austin,mini,Mini,hatchback,fi|gb|lu|my|nl|nz,as|eu|oc,5.0,,car/austin/850|car/austin/mini-1000|car/austin/mini-850|car/austin/mini-mayfair|car/austin/mini-mk|car/austin/mini-mk-2|car/austin/mini-mk2|car/austin/mini-mkii
car,austin,Austin,mini-1275-gt,Mini 1275 GT,sedan,nl|nz,eu|oc,8.0,,
car,austin,Austin,mini-clubman,Mini Clubman,hatchback|wagon,fi|nl|nz,eu|oc,4.0,,car/austin/clubman
car,austin,Austin,mini-cooper,Mini Cooper,hatchback,fi|nl|nz,eu|oc,6.0,,car/austin/cooper
car,austin,Austin,mini-cooper-s,Mini Cooper S,sedan,nl|nz,eu|oc,5.0,,car/austin/cooper-s
car,austin,Austin,mini-moke,Mini Moke,convertible,lu|nl|nz,eu|oc,7.0,,car/austin/moke
car,austin,Austin,mini-traveller,Mini Traveller,hatchback|wagon,es|nl,eu,9.0,,
car,austin,Austin,mini-van,Mini Van,hatchback|wagon,nl|nz,eu|oc,9.0,,
car,austin,Austin,montego,Montego,hatchback|wagon,gb|nl|nz,eu|oc,7.0,,
car,austin,Austin,princess,Princess,sedan,gb|lu|nl|nz,eu|oc,7.0,,
car,austin,Austin,princess-1100,Princess 1100,sedan,nl|nz,eu|oc,9.0,,
car,austin,Austin,rover-mini,Rover Mini,sedan,nl|nz,eu|oc,9.0,,
car,austin,Austin,seven,Seven,convertible,fi|gb|nl|nz,eu|oc,4.0,,car/austin/a7|car/austin/box|car/austin/chummy|car/austin/nippy|car/austin/ruby|car/austin/ruby-7|car/austin/seven-1935|car/austin/seven-opal|car/austin/seven-ruby|car/austin/ulster
car,austin,Austin,sheerline,Sheerline,convertible,nl|nz,eu|oc,6.0,,
car,austin,Austin,sprite,Sprite,convertible,gb|nl|nz,eu|oc,5.0,,
car,austin,Austin,sprite-mk,Sprite Mk,convertible,fi|nl,eu,7.0,,
car,austin,Austin,westminster,Westminster,sedan,gb|nl|nz,eu|oc,6.0,,car/austin/a105|car/austin/a110|car/austin/a95|car/austin/a99|car/austin/six
car,auto-union,Auto Union,1000,1000,sedan,nl|nz,eu|oc,7.0,,
car,auto-union,Auto-Union,1000-s,1000-S,coupe,fi|nl|nz,eu|oc,6.0,,car/auto-union/1000s
car,auto-union,Auto Union,1000sp,1000SP,coupe,nl|nz,eu|oc,9.0,,
car,auto-union,Auto Union,audi,Audi,convertible,nl|nz,eu|oc,5.0,,
car,auto-union,Auto-Union,audi-100,Audi 100,sedan,fi|nl,eu,5.0,,
car,auto-union,Auto Union,audi-100gl,Audi 100GL,sedan,nl|nz,eu|oc,7.0,,
car,auto-union,Auto-Union,audi-60,Audi 60,sedan,fi|nl,eu,7.0,,
car,auto-union,Auto Union,audi-80,Audi 80,sedan,nl,eu,1.0,,
car,auto-union,Auto Union,dkw,Dkw,coupe,nl|nz,eu|oc,8.0,,
car,auto-union,Auto-Union,dkw-munga,Dkw Munga,convertible,fi|nl,eu,7.0,,
car,baic,BAIC,bj30,BJ30,hatchback|wagon,ar|lu|nl,eu|sa,7.0,,
car,baic,BAIC,bj30e,BJ30E,hatchback,ar|lu,eu|sa,2.0,,
car,baic,BAIC,bj40,BJ40,hatchback,ar|my,as|sa,5.0,,
car,baic,BAIC,bj60,BJ60,hatchback,ar|lu,eu|sa,7.0,,
car,baic,BAIC,x35,X35,hatchback,ar|lu,eu|sa,4.0,,
car,baic,BAIC,x55,X55,hatchback,ar|es|lu|my|nz,as|eu|oc|sa,4.0,,
car,baic,BAIC,x7,X7,hatchback,es|lu,eu,7.0,,
car,barkas,Barkas,b1000,B1000,hatchback|wagon,fi|nl|ua,eu,7.0,,car/barkas/b-1000
car,beauford,Beauford,open,Open,convertible,es|nl,eu,9.0,,
car,beauford,Beauford,series-3,Series 3,hatchback,es|nl,eu,9.0,,
car,bedford,Bedford,ca,Ca,hatchback,nl|nz,eu|oc,9.0,,
car,bedford,Bedford,cf,CF,hatchback|wagon,nl|nz,eu|oc,7.0,,
car,bedford,Bedford,cf250,CF250,hatchback,nl|nz,eu|oc,9.0,,
car,bedford,Bedford,dormobile,Dormobile,hatchback,nl|nz,eu|oc,9.0,,
car,bentley,Bentley,2-axle-rigid-body,2-Axle-Rigid Body,sedan,fi|nl,eu,7.0,,
car,bentley,Bentley,3-litre,3 Litre,convertible,nl|nz,eu|oc,7.0,,
car,bentley,Bentley,arnage,Arnage,sedan,ca|fi|gb|nl|nz|ua|us,eu|na|oc,6.0,,car/bentley/arnage-lwb|car/bentley/arnage-rl
car,bentley,Bentley,azure,Azure,convertible,ca|es|gb|nl|nz|ua|us,eu|na|oc,7.0,,
car,bentley,Bentley,bentayga,Bentayga,hatchback|wagon,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/bentley/bentayga-azure|car/bentley/bentayga-ewb|car/bentley/bentayga-s|car/bentley/bentayga-s-v8|car/bentley/bentayga-speed|car/bentley/bentayga-v8|car/bentley/bentayga-w12
car,bentley,Bentley,brooklands,Brooklands,sedan,ca|fi|gb|nl|nz|ua|us,eu|na|oc,6.0,,car/bentley/brooklands-lwb|car/bentley/brooklands-r
car,bentley,Bentley,continental,Continental,convertible,ca|de|es|gb|lu|nl|nz|ua,eu|na|oc,5.0,,
car,bentley,Bentley,continental-flying-spur,Continental Flying Spur,sedan,ca|fi|my|nl|ua|us,as|eu|na,5.0,,car/bentley/continental-flying-spur-speed
car,bentley,Bentley,continental-gt,Continental GT,coupe,ca|es|fi|lu|my|nl|th|ua|us,as|eu|na,5.0,,car/bentley/continental-gt-azure|car/bentley/continental-gt-azure-v8|car/bentley/continental-gt-mulliner|car/bentley/continental-gt-s|car/bentley/continental-gt-s-v8|car/bentley/continental-gt-speed|car/bentley/continental-gt-v8|car/bentley/continental-gt-v8-s|car/bentley/continental-gt3-r
car,bentley,Bentley,continental-gtc,Continental GTC,convertible,ca|es|fi|lu|nl|th|ua|us,as|eu|na,6.0,,
car,bentley,Bentley,continental-r,Continental R,coupe,ca|nl|nz|us,eu|na|oc,6.0,,
car,bentley,Bentley,continental-sc,Continental SC,coupe,ca|nl|us,eu|na,9.0,,
car,bentley,Bentley,continental-supersports,Continental Supersports,coupe,ca|nl|us,eu|na,5.0,,
car,bentley,Bentley,continental-t,Continental T,coupe,ca|nl|nz|us,eu|na|oc,8.0,,
car,bentley,Bentley,corniche,Corniche,coupe,fi|nl,eu,8.0,,
car,bentley,Bentley,eight,Eight,sedan,fi|gb|nl|nz,eu|oc,7.0,,car/bentley/eight-u9
car,bentley,Bentley,flying-spur,Flying Spur,sedan,ca|es|fi|gb|lu|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/bentley/flying-spur-azure|car/bentley/flying-spur-mulliner|car/bentley/flying-spur-mulliner-w12|car/bentley/flying-spur-s|car/bentley/flying-spur-speed|car/bentley/flying-spur-v8|car/bentley/flying-spur-w12
car,bentley,Bentley,mark,Mark,sedan,fi|nl|nz,eu|oc,6.0,,
car,bentley,Bentley,mark-6,Mark 6,sedan,nl|nz,eu|oc,7.0,,
car,bentley,Bentley,mk,Mk,convertible,fi|nl|nz,eu|oc,6.0,,
car,bentley,Bentley,mk6,MK6,sedan,nl|nz,eu|oc,6.0,,
car,bentley,Bentley,mulsanne,Mulsanne,sedan,ca|fi|gb|my|nl|nz|ua|us,as|eu|na|oc,6.0,,car/bentley/mulsanne-ewb
car,bentley,Bentley,r-type,R Type,sedan,fi|nl|nz,eu|oc,6.0,,car/bentley/r
car,bentley,Bentley,s,S,sedan,fi|nl|nz,eu|oc,6.0,,
car,bentley,Bentley,s-type,S Type,hatchback,nl|nz,eu|oc,9.0,,
car,bentley,Bentley,s1,S1,sedan,fi|nl|nz,eu|oc,6.0,,car/bentley/s-1
car,bentley,Bentley,s2,S2,sedan,fi|nl|nz,eu|oc,7.0,,car/bentley/s-2
car,bentley,Bentley,s3,S3,sedan,fi|nl|nz,eu|oc,6.0,,car/bentley/s-3
car,bentley,Bentley,speed-six,Speed Six,convertible,nl|nz,eu|oc,8.0,,
car,bentley,Bentley,sports,Sports,convertible,nl|nz,eu|oc,7.0,,
car,bentley,Bentley,t,T,sedan,fi|nl|nz,eu|oc,7.0,,
car,bentley,Bentley,t-series,T-Series,sedan,nl|nz,eu|oc,7.0,,
car,bentley,Bentley,t1,T1,sedan,nl|nz,eu|oc,7.0,,
car,bentley,Bentley,t2,T2,sedan,es|nl|nz,eu|oc,7.0,,
car,bentley,Bentley,turbo,Turbo,sedan,fi|gb|nl|nz,eu|oc,7.0,,
car,bentley,Bentley,turbo-r,Turbo R,sedan,ca|fi|nl|nz|us,eu|na|oc,5.0,,car/bentley/turbo-rl|car/bentley/turbo-rt
car,berkeley,Berkeley,b95,B95,hatchback,fi|nz,eu|oc,9.0,,
car,bertone,Bertone,freeclimber-2,Freeclimber 2,convertible,fi|nl,eu,8.0,,
car,bertone,Bertone,x1-9,X1/9,convertible,fi|nl|nz|us,eu|na|oc,7.0,,car/bertone/x-1-9
car,binz,Binz,e-250,E 250,hatchback|wagon,fi|nl,eu,7.0,,
car,binz,Binz,huiskamp,Huiskamp,hatchback,fi|nl,eu,8.0,,
car,bmw-alpina,Bmw Alpina,b7,B7,hatchback,ua|us,eu|na,7.0,,
car,bmw,BMW,1-series,1 Series,hatchback|wagon,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,car/bmw/1-er-reihe|car/bmw/1er-reihe|car/bmw/1erreihe|car/bmw/m-135i|car/bmw/m-140i|car/bmw/serie-1
car,bmw,BMW,2-series,2 Series,coupe,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,car/bmw/serie-2
car,bmw,BMW,3-0cs,3.0CS,coupe,nl|nz,eu|oc,5.0,,car/bmw/30cs
car,bmw,BMW,3-0s,3.0S,sedan,fi|nl|nz,eu|oc,7.0,,
car,bmw,BMW,3-series,3 Series,sedan|wagon,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,car/bmw/3-er-reihe|car/bmw/compact|car/bmw/serie-3|car/bmw/serie3
car,bmw,BMW,4-series,4 Series,coupe,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,car/bmw/serie-4
car,bmw,BMW,5-series,5 Series,sedan|wagon,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,car/bmw/5-er-reihe|car/bmw/m-550d|car/bmw/serie-5
car,bmw,BMW,6-series,6 Series,coupe,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/bmw/serie-6
car,bmw,BMW,7-series,7 Series,sedan,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/bmw/7-er-reihe|car/bmw/serie-7
car,bmw,BMW,8-series,8 Series,coupe,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,
car,bmw,BMW,active,Active,sedan,es|fi|nl|nz,eu|oc,7.0,,
car,bmw,BMW,activehybrid-3,ActiveHybrid 3,sedan,ca|fi|nl|ua|us,eu|na,5.0,,
car,bmw,BMW,activehybrid-5,ActiveHybrid 5,sedan,ca|fi|nl|us,eu|na,4.0,,
car,bmw,BMW,activehybrid-7,ActiveHybrid 7,sedan,ca|fi|nl|us,eu|na,5.0,,car/bmw/activehybrid-7-l|car/bmw/activehybrid-7l
car,bmw,BMW,activehybrid-x6,ActiveHybrid X6,hatchback|wagon,ca|es|fi|nl|us,eu|na,6.0,,
car,bmw,BMW,alpina,Alpina,sedan|wagon,gb|nl|nz,eu|oc,6.0,,
car,bmw,BMW,alpina-b3,Alpina B3,coupe,fi|my|nl,as|eu,8.0,,
car,bmw,BMW,alpina-b5,Alpina B5,sedan,nl|nz,eu|oc,8.0,,
car,bmw,BMW,alpina-b6,Alpina B6,hatchback,ca|us,na,,,
car,bmw,BMW,alpina-b7,Alpina B7,sedan,ca|nl|nz|us,eu|na|oc,9.0,,
car,bmw,BMW,alpina-b8-gran,Alpina B8 Gran,hatchback,ca|us,na,,,
car,bmw,BMW,alpina-roadster-s,Alpina Roadster S,convertible,nl|ua,eu,9.0,,
car,bmw,BMW,alpina-xb7,Alpina XB7,hatchback,ca|us,na,,,
car,bmw,BMW,clubman-cooper,Clubman Cooper,hatchback|wagon,fi|nl,eu,8.0,,
car,bmw,BMW,cooper,Cooper,convertible,fi|my|nl,as|eu,6.0,,
car,bmw,BMW,cooper-s,Cooper S,hatchback|wagon,es|fi|nl,eu,6.0,,
car,bmw,BMW,cs,Cs,coupe,nl|nz,eu|oc,8.0,,
car,bmw,BMW,i3,i3,hatchback,ca|de|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,3.0,,car/bmw/i-3
car,bmw,BMW,i4,i4,sedan,es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,
car,bmw,BMW,i5,i5,sedan|wagon,es|fi|gb|lu|my|nl|th|ua|us,as|eu|na,3.0,,
car,bmw,BMW,i7,i7,sedan,es|fi|lu|my|nl|th|ua|us,as|eu|na,4.0,,
car,bmw,BMW,i8,i8,coupe,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,6.0,,
car,bmw,BMW,isetta,Isetta,sedan,fi|nl|nz,eu|oc,5.0,,
car,bmw,BMW,isetta-250,Isetta 250,coupe,fi|nl,eu,7.0,,
car,bmw,BMW,isetta-300,Isetta 300,sedan,fi|nl|nz,eu|oc,7.0,,
car,bmw,BMW,ix,iX,suv,de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,
car,bmw,BMW,ix1,iX1,suv,es|fi|gb|ie|lu|my|nl|nz|th|ua,as|eu|oc,3.0,,
car,bmw,BMW,ix2,iX2,suv,ar|es|fi|gb|ie|lu|my|nl|th|ua,as|eu|sa,4.0,,
car,bmw,BMW,ix3,iX3,suv,es|fi|gb|lu|my|nl|th|ua|us,as|eu|na,3.0,,
car,bmw,BMW,john-cooper-works,John Cooper Works,hatchback,es|my|nl,as|eu,9.0,,
car,bmw,BMW,m-roadster,M Roadster,convertible,ca|es|fi|gb|lu|nl|nz|us,eu|na|oc,5.0,,car/bmw/m
car,bmw,BMW,m2,M2,coupe,ar|ca|es|fi|gb|ie|lu|nl|nz|th|ua|us,as|eu|na|oc|sa,4.0,,
car,bmw,BMW,m3,M3,coupe,ar|ca|es|fi|gb|lu|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,car/bmw/m-3
car,bmw,BMW,m4,M4,coupe,ar|ca|es|fi|gb|ie|lu|nl|nz|th|ua|us,as|eu|na|oc|sa,4.0,,
car,bmw,BMW,m5,M5,sedan|wagon,ar|ca|es|fi|gb|ie|lu|nl|nz|ua|us,eu|na|oc|sa,4.0,,car/bmw/m-5
car,bmw,BMW,m535i,M535i,sedan,gb|nl|nz,eu|oc,7.0,,car/bmw/m-535|car/bmw/m-535-i
car,bmw,BMW,m6,M6,coupe,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,5.0,,
car,bmw,BMW,m635csi,M635CSi,coupe,fi|nl|nz|ua,eu|oc,6.0,,car/bmw/m-635-csi
car,bmw,BMW,m8,M8,convertible,ca|es|fi|gb|lu|nl|ua|us,eu|na,5.0,,
car,bmw,BMW,mini,Mini,hatchback,fi|nl|nz,eu|oc,5.0,,
car,bmw,BMW,mini-cooper,Mini Cooper,hatchback,es|nl,eu,7.0,,
car,bmw,BMW,mini-one,Mini One,hatchback,es|fi|nl,eu,7.0,,
car,bmw,BMW,one,One,hatchback,es|fi,eu,7.0,,
car,bmw,BMW,x1,X1,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,1.0,,car/bmw/x-1
car,bmw,BMW,x2,X2,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|ua|us,as|eu|na|oc|sa,3.0,,
car,bmw,BMW,x3,X3,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,
car,bmw,BMW,x4,X4,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,
car,bmw,BMW,x5,X5,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,
car,bmw,BMW,x6,X6,suv,ar|ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,
car,bmw,BMW,x7,X7,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,
car,bmw,BMW,xm,XM,hatchback,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/bmw/xm-50e|car/bmw/xm-label
car,bmw,BMW,z1,Z1,roadster,fi|gb|nl|nz,eu|oc,6.0,,
car,bmw,BMW,z3,Z3,roadster,ar|ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc|sa,4.0,,car/bmw/z-3
car,bmw,BMW,z4,Z4,roadster,ar|ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,3.0,,
car,bmw,BMW,z8,Z8,roadster,ar|ca|fi|gb|nl|ua|us,eu|na|sa,7.0,,
car,bond,Bond,bug,Bug,hatchback,gb|nz,eu|oc,9.0,,
car,bond,Bond,equipe,Equipe,coupe,gb|nl|nz,eu|oc,7.0,,
car,bond,Bond,minicar,Minicar,hatchback,nl|nz,eu|oc,9.0,,
car,borgward,Borgward,isabella,Isabella,coupe,fi|nl|nz,eu|oc,4.0,,
car,borgward,Borgward,isabella-ts,Isabella Ts,sedan,fi|nl|nz,eu|oc,7.0,,
car,bravia,Bravia,swan,Swan,hatchback,fi|lu|nl,eu,6.0,,
car,bravia,Bravia,swan-636,Swan 636,hatchback,fi|nl,eu,7.0,,
car,bricklin,Bricklin,sv1,SV1,coupe,fi|nl|nz,eu|oc,7.0,,car/bricklin/sv-1
car,bristol,Bristol,400,400,coupe,gb|nl|nz,eu|oc,8.0,,
car,bristol,Bristol,401,401,coupe,gb|nl|nz,eu|oc,8.0,,
car,bristol,Bristol,402,402,convertible,gb|nl,eu,10.0,,
car,bristol,Bristol,403,403,coupe,gb|nl|nz,eu|oc,8.0,,
car,bristol,Bristol,405,405,sedan,gb|nl|nz,eu|oc,8.0,,
car,bristol,Bristol,406,406,sedan,gb|nl|nz,eu|oc,9.0,,
car,bristol,Bristol,407,407,coupe,gb|nl,eu,9.0,,
car,bristol,Bristol,408,408,sedan,gb|nl,eu,10.0,,
car,bristol,Bristol,409,409,sedan,gb|nl|nz,eu|oc,9.0,,
car,bristol,Bristol,410,410,hatchback,gb|nz,eu|oc,10.0,,
car,bristol,Bristol,411,411,coupe,gb|nl|nz,eu|oc,8.0,,
car,bristol,Bristol,beaufighter,Beaufighter,coupe,gb|nl,eu,10.0,,
car,bristol,Bristol,blenheim-3,Blenheim 3,sedan,nl|nz,eu|oc,9.0,,
car,bristol,Bristol,brigand,Brigand,hatchback,gb|nl,eu,10.0,,
car,bugatti,Bugatti,brescia,Brescia,hatchback,nl|nz,eu|oc,9.0,,
car,bugatti,Bugatti,chiron,Chiron,coupe,ca|nl|us,eu|na,6.0,,
car,bugatti,Bugatti,chiron-pur-sport,Chiron Pur Sport,hatchback,ca|us,na,,,
